label=GoogleLES build_tabular end-to-end
samples=13373 sample_rate=0.05
format=flat sortedby=count mincount=5

   Count  Overhead File                                                                                                                        Line Function
    1584         0 @Base/dict.jl                                                                                                               158 rehash!(h::Dict{Any, Any}, newsz::Int64)
    1588         0 @Base/intfuncs.jl                                                                                                           990 string(n::Int64)
    1600      1600 @Base/iddict.jl                                                                                                              62 rehash!
    1600         0 @Base/iddict.jl                                                                                                              82 setindex!
    1600         0 @Base/asyncmap.jl                                                                                                           231 (::Base.var"#start_worker_task!##0#start_worker_task!##1"{Base.var"#938#939"{Zarr.var"#read_items!##0#read_items!##1"{Zarr.GCStore, Channel…
    1616         0 @Base/abstractarray.jl                                                                                                      830 similar
    1616         0 @Base/array.jl                                                                                                              664 _similar_for
    1632      1632 @HTTP/src/Streams.jl                                                                                                         10 Stream
    1632         0 @HTTP/src/Streams.jl                                                                                                         39 HTTP.Streams.Stream(r::HTTP.Messages.Response, io::HTTP.Connections.Connection{OpenSSL.SSLStream})
    1632         0 @HTTP/src/clientlayers/ConnectionRequest.jl                                                                                 121 (::HTTP.ConnectionRequest.var"#connections#connectionlayer##0"{HTTP.ConnectionRequest.var"#connections#1#connectionlayer##1"{HTTP.TimeoutRe…
    1664      1664 @Base/dict.jl                                                                                                               249 ht_keyindex(h::Dict{Tuple{AbstractString, AbstractString, Bool, Bool, Bool}, Vector{HTTP.Connections.Connection{OpenSSL.SSLStream}}}, key::…
    1664         0 @Base/dict.jl                                                                                                               476 getindex
    1664         0 @ConcurrentUtilities/src/pools.jl                                                                                           185 macro expansion
    1664         0 @ConcurrentUtilities/src/pools.jl                                                                                           179 release(pool::ConcurrentUtilities.Pools.Pool{Tuple{AbstractString, AbstractString, Bool, Bool, Bool}, HTTP.Connections.Connection{OpenSSL.S…
    1664         0 @HTTP/src/Connections.jl                                                                                                    475 #releaseconnection#17
    1664         0 @HTTP/src/Connections.jl                                                                                                    473 kwcall(::@NamedTuple{iofunction::Nothing, decompress::Nothing, verbose::Int64}, ::typeof(HTTP.Connections.releaseconnection), c::HTTP.Conne…
    1664         0 @Base/task.jl                                                                                                              1084 yield()
    1728      1728 @HTTP/src/Messages.jl                                                                                                        98 Response
    1744      1120 @HTTP/src/clientlayers/StreamRequest.jl                                                                                      66 macro expansion
    1744         0 @HTTP/src/clientlayers/StreamRequest.jl                                                                                      65 macro expansion
    1792         0 @Base/strings/io.jl                                                                                                         111 sprint(::typeof(join), ::Tuple{Int64}, ::Vararg{Any}; context::Nothing, sizehint::Int64)
    1800         0 @HTTP/src/Connections.jl                                                                                                    288 monitor_idle_connection(c::HTTP.Connections.Connection{OpenSSL.SSLStream})
    1800         0 @HTTP/src/Connections.jl                                                                                                    308 (::HTTP.Connections.var"#3#4"{HTTP.Connections.Connection{OpenSSL.SSLStream}})()
    1819         0 @JSON/src/parse.jl                                                                                                          353 lift
    1856         0 @Base/stream.jl                                                                                                            1071 uv_write(s::Sockets.TCPSocket, p::Ptr{UInt8}, n::UInt64)
    1896         0 @Base/channels.jl                                                                                                           544 take_unbuffered(c::Channel{Any})
    1920         0 @Base/iobuffer.jl                                                                                                           266 #IOBuffer#390
    1920         0 @Base/iobuffer.jl                                                                                                           245 GenericIOBuffer
    1941         0 @Base/io.jl                                                                                                                 794 write(::IOBuffer, ::SubString{String}, ::String, ::SubString{String}, ::Vararg{Any})
    1984      1216 @HTTP/src/clientlayers/StreamRequest.jl                                                                                      48 macro expansion
    1984         0 @HTTP/src/clientlayers/StreamRequest.jl                                                                                      47 macro expansion
    1984         0 @ConcurrentUtilities/src/ConcurrentUtilities.jl                                                                              10 (::HTTP.StreamRequest.var"#4#5"{HTTP.Streams.Stream{HTTP.Messages.Response, HTTP.Connections.Connection{OpenSSL.SSLStream}}, Float64, HTTP.…
    2032      2032 @Base/dict.jl                                                                                                               504 get(h::Dict{Symbol, Any}, key::Symbol, default::Float64)
    2096       880 @Base/asyncmap.jl                                                                                                           229 (::Base.var"#start_worker_task!##0#start_worker_task!##1"{Base.var"#938#939"{Zarr.var"#read_items!##0#read_items!##1"{Zarr.GCStore, Channel…
    2128         0 @Base/channels.jl                                                                                                           526 take!
    2176      1536 @HTTP/src/clientlayers/ConnectionRequest.jl                                                                                  90 (::HTTP.ConnectionRequest.var"#connections#connectionlayer##0"{HTTP.ConnectionRequest.var"#connections#1#connectionlayer##1"{HTTP.TimeoutRe…
    2176      2176 @Base/dict.jl                                                                                                               291 ht_keyindex2_shorthash!(h::Dict{Tuple{AbstractString, AbstractString, Bool, Bool, Bool}, Vector{HTTP.Connections.Connection{OpenSSL.SSLStre…
    2176         0 @Base/dict.jl                                                                                                               453 get!(default::ConcurrentUtilities.Pools.var"#3#4"{HTTP.Connections.Connection{OpenSSL.SSLStream}, ConcurrentUtilities.Pools.Pool{Tuple{Abst…
    2176         0 @ConcurrentUtilities/src/pools.jl                                                                                           140 acquire(f::HTTP.Connections.var"#11#12"{OpenSSL.SSLStream, Int64, Int64, Bool, Bool, Base.Pairs{Symbol, Union{Nothing, Integer}, Nothing, @…
    2176         0 @ConcurrentUtilities/src/pools.jl                                                                                           140 acquire
    2176         0 @HTTP/src/Connections.jl                                                                                                    455 #newconnection#7
    2176         0 @HTTP/src/Messages.jl                                                                                                       209 mkheaders
    2208      2208 @Base/array.jl                                                                                                             2391 findnext
    2208         0 @Base/array.jl                                                                                                             2444 findfirst
    2208         0 @HTTP/src/Pairs.jl                                                                                                           29 getbyfirst
    2208         0 @HTTP/src/Messages.jl                                                                                                       362 header
    2208         0 @HTTP/src/Messages.jl                                                                                                       380 hasheader
    2240         0 @Base/array.jl                                                                                                              405 getindex
    2304         0 @Zarr/src/ZArray.jl                                                                                                         276 uncompress_raw!(a::Array{Float32, 4}, z::Zarr.ZArray{Float32, 4, Zarr.BloscCompressor, Zarr.GCStore}, curchunk::Vector{UInt8})
    2304         0 @Zarr/src/ZArray.jl                                                                                                         285 uncompress_to_output!(aout::Array{Float32, 4}, output_base_offsets::NTuple{4, Int64}, z::Zarr.ZArray{Float32, 4, Zarr.BloscCompressor, Zarr…
    2360         0 @Base/task.jl                                                                                                               663 macro expansion
    2368         0 @Base/iobuffer.jl                                                                                                           125 GenericIOBuffer
    2368         0 @Base/iobuffer.jl                                                                                                           136 GenericIOBuffer
    2368         0 @Base/iobuffer.jl                                                                                                           283 #PipeBuffer#391
    2368         0 @Base/iobuffer.jl                                                                                                           283 PipeBuffer
    2400      2400 @Base/array.jl                                                                                                             3177 wrap
    2424         0 @OpenSSL/src/ssl.jl                                                                                                         601 unsafe_read(ssl::OpenSSL.SSLStream, buf::Ptr{UInt8}, nbytes::UInt64)
    2426         0 @HTTP/src/Messages.jl                                                                                                       477 write(io::IOBuffer, v::HTTP.Strings.HTTPVersion)
    2456         0 @OpenSSL/src/ssl.jl                                                                                                         655 eof(ssl::OpenSSL.SSLStream)
    2477         0 @JSON/src/lazy.jl                                                                                                           432 convert
    2587      2587 @Base/strings/string.jl                                                                                                      99 unsafe_string
    2656         0 @Base/libuv.jl                                                                                                               65 preserve_handle(x::Any)
    2688      2688 @Base/array.jl                                                                                                             3187 wrap
    2688      2688 @Base/regex.jl                                                                                                              445 match(re::Regex, str::SubString{String}, idx::Int64, add_opts::UInt32)
    2688         0 @Base/boot.jl                                                                                                               670 Array
    2728         0 @Base/regex.jl                                                                                                              442 match(re::Regex, str::String, idx::Int64, add_opts::UInt32)
    2784         0 @Base/stream.jl                                                                                                             392 wait_readnb(x::Sockets.TCPSocket, nb::Int64)
    2800         0 @Zarr/src/Storage/gcstore.jl                                                                                                 43 _gcs_request_headers()
    2800         0 @Zarr/src/Storage/gcstore.jl                                                                                                 79 getindex(s::Zarr.GCStore, k::String)
    2808      2808 @Base/stream.jl                                                                                                              72 getproperty
    2808         0 @Base/stream.jl                                                                                                             638 alloc_buf_hook
    2808         0 @Base/stream.jl                                                                                                             655 uv_alloc_buf(handle::Ptr{Nothing}, size::UInt64, buf::Ptr{Nothing})
    2816         0 @HTTP/src/Messages.jl                                                                                                       108 #Response#1
    2816         0 @HTTP/src/Messages.jl                                                                                                       105 Response
    2816         0 @HTTP/src/Messages.jl                                                                                                       112 #Response#2
    2816       920 @Base/channels.jl                                                                                                           709 iterate(c::Channel{Any}, state::Nothing)
    2832      2832 @Base/tuple.jl                                                                                                              162 indexed_iterate
    2944         0 @Base/condition.jl                                                                                                           68 GenericCondition
    2944         0 @Base/channels.jl                                                                                                            48 Channel
    3000         0 @Base/asyncmap.jl                                                                                                           135 #wrap_n_exec_twice##0
    3000         0 @Base/array.jl                                                                                                              826 collect_to_with_first!
    3008      1344 @HTTP/src/clientlayers/ConnectionRequest.jl                                                                                 146 (::HTTP.ConnectionRequest.var"#connections#connectionlayer##0"{HTTP.ConnectionRequest.var"#connections#1#connectionlayer##1"{HTTP.TimeoutRe…
    3071         0 @Zarr/src/Storage/Storage.jl                                                                                                 75 _concatpath
    3099      1920 @JSON/src/parse.jl                                                                                                          321 make(st::JSON.JSONReadStyle{Dict, Nothing}, ::Type{Any}, x::JSON.LazyValue{String})
    3160         0 @Base/regex.jl                                                                                                              439 match(re::Regex, str::String, idx::Int64, add_opts::UInt32)
    3199         0 @Base/strings/basic.jl                                                                                                      266 *
    3288         0 @Base/asyncmap.jl                                                                                                           157 maptwice(wrapped_f::Function, chnl::Channel{Any}, worker_tasks::Vector{Any}, c::CartesianIndices{4, NTuple{4, UnitRange{Int64}}})
    3296         0 @Base/stream.jl                                                                                                            1154 unsafe_write(s::Sockets.TCPSocket, p::Ptr{UInt8}, n::UInt64)
    3296         0 @OpenSSL/src/ssl.jl                                                                                                          55 on_bio_stream_write(bio::OpenSSL.BIO, in::Ptr{Int8}, inlen::Int32)
    3360         0 @Base/array.jl                                                                                                             1299 push!
    3392         0 @Base/dict.jl                                                                                                               337 _setindex!
    3392         0 @Base/dict.jl                                                                                                               378 setindex!(h::Dict{Any, Any}, v::Any, key::String)
    3423         0 @Base/array.jl                                                                                                             1540 sizehint!(a::Vector{UInt8}, sz::UInt64; first::Bool, shrink::Bool)
    3423         0 @Base/array.jl                                                                                                             1528 sizehint!
    3423         0 @Base/strings/basic.jl                                                                                                      677 map(f::typeof(lowercase), s::SubString{String})
    3464         0 @Base/array.jl                                                                                                              848 collect_to!(dest::Vector{String}, itr::Base.Generator{Vector{Any}, Zarr.var"#subdirs##4#subdirs##5"}, offs::Int64, st::Int64)
    3470         0 @Base/strings/io.jl                                                                                                         246 write
    3480        16 @Base/array.jl                                                                                                              820 _collect(c::Vector{Any}, itr::Base.Generator{Vector{Any}, Zarr.var"#subdirs##4#subdirs##5"}, ::Base.EltypeUnknown, isz::Base.HasShape{1})
    3552         0 @Base/generator.jl                                                                                                           48 iterate
    3584         0 @Base/stream.jl                                                                                                             106 eof
    3614         0 @Base/strings/substring.jl                                                                                                  236 string
    3614         0 @Zarr/src/Storage/gcstore.jl                                                                                                 78 getindex(s::Zarr.GCStore, k::String)
    3656         0 @Base/asyncmap.jl                                                                                                           149 wrap_n_exec_twice
    3656         0 @Base/asyncmap.jl                                                                                                            99 async_usemap(f::Zarr.var"#read_items!##0#read_items!##1"{Zarr.GCStore, Channel{Pair{CartesianIndex{1}, Union{Nothing, Vector{UInt8}}}}, Str…
    3680         0 @HTTP/src/Messages.jl                                                                                                       112 Response
    3816         0 @Base/channels.jl                                                                                                           397 put!
    3824         0 @Base/io.jl                                                                                                                 803 unsafe_write
    3824         0 @OpenSSL/src/ssl.jl                                                                                                         443 unsafe_write(ssl::OpenSSL.SSLStream, in_buffer::Ptr{UInt8}, in_length::UInt64)
    3824         0 @HTTP/src/Connections.jl                                                                                                    132 unsafe_write
    3824         0 @Base/io.jl                                                                                                                 837 write
    3918       160 @Zarr/src/Storage/Storage.jl                                                                                                 95 getattrs(s::Zarr.GCStore, p::String)
    3936         0 @HTTP/src/clientlayers/StreamRequest.jl                                                                                      43 macro expansion
    3952         0 @Base/array.jl                                                                                                              732 collect_similar(cont::Vector{Any}, itr::Base.Generator{Vector{Any}, Zarr.var"#subdirs##4#subdirs##5"})
    4056      4056 @Base/Base.jl                                                                                                                81 array_new_memory
    4112       160 @Base/abstractarray.jl                                                                                                     3372 map(f::Function, A::Vector{Any})
    4288      4288 @Base/iobuffer.jl                                                                                                           106 _new_generic_iobuffer
    4448      4448 @Base/locks-mt.jl                                                                                                            34 SpinLock
    4544         0 @Base/channels.jl                                                                                                            47 Channel
    4704         0 @Base/array.jl                                                                                                              670 _array_for_inner
    4704         0 @Base/array.jl                                                                                                              673 _array_for
    4728         0 @Base/abstractarray.jl                                                                                                      867 similar
    4728         0 @Base/abstractarray.jl                                                                                                      866 similar
    4936         0 @HTTP/src/Messages.jl                                                                                                       439 appendheader(m::HTTP.Messages.Response, header::Pair{SubString{String}, SubString{String}})
    5008         0 @HTTP/src/Messages.jl                                                                                                       508 writeheaders(io::HTTP.Connections.Connection{OpenSSL.SSLStream}, m::HTTP.Messages.Request, buf::IOBuffer)
    5080      4944 @Zarr/src/Storage/Storage.jl                                                                                                158 (::Zarr.var"#read_items!##0#read_items!##1"{Zarr.GCStore, Channel{Pair{CartesianIndex{4}, Union{Nothing, Vector{UInt8}}}}, String})(ii::Car…
    5528      5528 @Base/stream.jl                                                                                                             720 uv_readcb(handle::Ptr{Nothing}, nread::Int64, buf::Ptr{Nothing})
    5616         0 @Base/dict.jl                                                                                                               150 rehash!(h::Dict{Symbol, Any}, newsz::Int64)
    5664         0 @StructUtils/src/StructUtils.jl                                                                                             190 addkeyval!
    5725         0 @HTTP/src/Messages.jl                                                                                                       202 resource
    5824      4032 @Base/channels.jl                                                                                                            50 Channel
    5988         0 @Base/Base.jl                                                                                                                80 array_new_memory
    6288         0 @Base/condition.jl                                                                                                          141 wait(c::Base.GenericCondition{ReentrantLock}; first::Bool)
    6304         0 @Base/boot.jl                                                                                                               660 Array
    6329         0 @Base/strings/basic.jl                                                                                                      666 map(f::typeof(lowercase), s::String)
    6392         0 @HTTP/src/Messages.jl                                                                                                       387 hasheader(m::HTTP.Messages.Response, k::String, v::String)
    6392         0 @HTTP/src/Streams.jl                                                                                                        394 closeread(http::HTTP.Streams.Stream{HTTP.Messages.Response, HTTP.Connections.Connection{OpenSSL.SSLStream}})
    6496      3664 @Base/tuple.jl                                                                                                              162 indexed_iterate(t::Tuple{String, Int64}, i::Int64)
    6587         0 @Base/show.jl                                                                                                              1285 show
    6611         0 @Base/strings/io.jl                                                                                                         352 join(io::IOBuffer, iterator::Base.Generator{Dict{String, String}, URIs.var"#escapeuri##4#escapeuri##5"}, delim::String)
    6621         0 @Base/array.jl                                                                                                             1482 resize!(a::Vector{UInt8}, nl_::UInt64)
    6621         0 @Base/strings/basic.jl                                                                                                      673 map(f::typeof(lowercase), s::SubString{String})
    6624       864 @Base/iddict.jl                                                                                                              31 IdDict
    6624         0 @Base/iddict.jl                                                                                                              49 IdDict
    6624         0 @Base/task.jl                                                                                                               266 get_task_tls
    6624         0 @Base/task.jl                                                                                                               263 task_local_storage
    6696         0 @Base/iobuffer.jl                                                                                                           168 StringVector
    6720      6720 @Base/dict.jl                                                                                                                80 Dict
    6912         0 @Base/dict.jl                                                                                                               149 rehash!(h::Dict{Any, Any}, newsz::Int64)
    6954         0 @Base/strings/io.jl                                                                                                          35 print(io::IOBuffer, x::Int64)
    6962         0 @StructUtils/src/StructUtils.jl                                                                                             981 (::StructUtils.DictClosure{Dict{Any, Any}, JSON.JSONReadStyle{Dict, Nothing}})(k::JSON.PtrString, v::JSON.LazyValue{String})
    7200         0 @HTTP/src/Messages.jl                                                                                                       418 defaultheader!
    7200         0 @HTTP/src/clientlayers/HeadersRequest.jl                                                                                     42 (::HTTP.HeadersRequest.var"#defaultheaders#headerslayer##0"{HTTP.HeadersRequest.var"#defaultheaders#1#headerslayer##1"{HTTP.CookieRequest.v…
    7328         0 @Base/lock.jl                                                                                                               960 OncePerTask
    7328         0 @URIs/src/URIs.jl                                                                                                           178 parse_uri_reference(str::String; strict::Bool)
    7328         0 @URIs/src/URIs.jl                                                                                                           170 parse_uri_reference
    7328         0 @URIs/src/URIs.jl                                                                                                           199 parse
    7328         0 @URIs/src/URIs.jl                                                                                                           109 #URI#7
    7328         0 @URIs/src/URIs.jl                                                                                                           109 URI
    7328         0 @HTTP/src/HTTP.jl                                                                                                           564 request_uri
    7508         0 @Base/intfuncs.jl                                                                                                           990 string
    7552         0 @NetworkOptions/src/verify_host.jl                                                                                           75 url_host
    7552         0 @NetworkOptions/src/verify_host.jl                                                                                           59 verify_host(url::SubString{String}, tr::String)
    7752      7752 @Base/Base_compiler.jl                                                                                                       54 getproperty(x::URIs.URI, f::Symbol)
    7792      7792 @Base/error.jl                                                                                                              304 #retry#43
    7792         0 @Base/error.jl                                                                                                              303 retry
    8160         0 @Base/libuv.jl                                                                                                              133 process_events
    8160         0 @Base/task.jl                                                                                                              1230 wait()
    8167         0 @JSON/src/parse.jl                                                                                                          181 parse
    8480      4352 @Base/lock.jl                                                                                                                85 ReentrantLock
    8576         0 @Base/regex.jl                                                                                                              429 match
    8576         0 @Base/regex.jl                                                                                                              474 match
    8704      8704 @HTTP/src/Messages.jl                                                                                                       174 Request
    8779      2080 @Base/strings/io.jl                                                                                                         117 sprint(::typeof(join), ::Base.Generator{Dict{String, String}, URIs.var"#escapeuri##4#escapeuri##5"}, ::Vararg{Any}; context::Nothing, sizeh…
    9096         0 @Base/intfuncs.jl                                                                                                           918 dec(x::UInt64, pad::Int64, neg::Bool)
    9096         0 @Base/intfuncs.jl                                                                                                          1000 string(n::Int64; base::Int64, pad::Int64)
    9152      1360 @HTTP/src/clientlayers/RetryRequest.jl                                                                                       49 (::HTTP.RetryRequest.var"#manageretries#retrylayer##0"{HTTP.RetryRequest.var"#manageretries#1#retrylayer##1"{HTTP.ConnectionRequest.var"#co…
    9728         0 @HTTP/src/Connections.jl                                                                                                    443 kwcall(::@NamedTuple{readtimeout::Int64, connect_timeout::Int64, iofunction::Nothing, decompress::Nothing, verbose::Int64}, ::typeof(HTTP.C…
    9957         0 @HTTP/src/cookiejar.jl                                                                                                      174 canonicalhost(host::SubString{String})
   10530         0 @Base/strings/substring.jl                                                                                                  255 _string(::SubString{String}, ::Vararg{Union{Char, SubString{String}, String, Symbol}})
   10560     10560 @Base/linked_list.jl                                                                                                          7 IntrusiveLinkedList
   10768         0 @Base/asyncmap.jl                                                                                                           209 start_worker_task!
   10847         0 @Zarr/src/metadata.jl                                                                                                       153 Zarr.Metadata(s::String, fill_as_missing::Bool)
   11184         0 @Base/task.jl                                                                                                               704 macro expansion
   11205         0 @HTTP/src/cookiejar.jl                                                                                                       67 getcookies!(jar::HTTP.Cookies.CookieJar, url::URIs.URI, now::Dates.DateTime)
   11344         0 @Base/asyncmap.jl                                                                                                           203 #setup_chnl_and_tasks##0
   11344         0 @Base/asyncmap.jl                                                                                                            80 async_usemap(f::Zarr.var"#read_items!##0#read_items!##1"{Zarr.GCStore, Channel{Pair{CartesianIndex{1}, Union{Nothing, Vector{UInt8}}}}, Str…
   11352         0 @Base/abstractarray.jl                                                                                                     3188 foreach(f::Base.var"#setup_chnl_and_tasks##0#setup_chnl_and_tasks##1"{Base.var"#938#939"{Zarr.var"#read_items!##0#read_items!##1"{Zarr.GCSt…
   11406         0 @Zarr/src/Storage/Storage.jl                                                                                                112 is_zarray
   11406         0 @Zarr/src/ZGroup.jl                                                                                                          51 zopen_noerr(s::Zarr.GCStore, mode::String; consolidated::Bool, path::SubString{String}, lru::Int64, fill_as_missing::Bool)
   11520         0 @HTTP/src/clientlayers/RedirectRequest.jl                                                                                    19 (::HTTP.RedirectRequest.var"#redirects#redirectlayer##0"{HTTP.RedirectRequest.var"#redirects#1#redirectlayer##1"{HTTP.HeadersRequest.var"#d…
   12064         0 @Base/condition.jl                                                                                                           67 GenericCondition
   12325         0 @HTTP/src/cookiejar.jl                                                                                                       63 getcookies!
   12325         0 @HTTP/src/clientlayers/CookieRequest.jl                                                                                      22 (::HTTP.CookieRequest.var"#managecookies#cookielayer##0"{HTTP.CookieRequest.var"#managecookies#1#cookielayer##1"{HTTP.RetryRequest.var"#man…
   12384         0 @HTTP/src/Messages.jl                                                                                                       192 #Request#3
   12548         0 @Zarr/src/Storage/Storage.jl                                                                                                 91 getattrs(s::Zarr.GCStore, p::String)
   12672     12672 @Base/boot.jl                                                                                                               648 Array
   12699         0 @Zarr/src/Storage/Storage.jl                                                                                                 73 citostring
   12827      1440 @Base/strings/io.jl                                                                                                         110 sprint
   12827         0 @Base/strings/io.jl                                                                                                         359 _join_preserve_annotations
   12827         0 @Base/strings/io.jl                                                                                                         377 join
   13072         0 @Base/channels.jl                                                                                                            56 Channel
   13072         0 @Base/task.jl                                                                                                               661 macro expansion
   13072         0 @Base/task.jl                                                                                                               757 errormonitor
   13072         0 @HTTP/src/Connections.jl                                                                                                    309 closeread(c::HTTP.Connections.Connection{OpenSSL.SSLStream})
   13089         0 @Zarr/src/Storage/Storage.jl                                                                                                116 isinitialized
   13152         0 @Base/channels.jl                                                                                                            58 Channel
   13198       688 @StructUtils/src/StructUtils.jl                                                                                             998 (::StructUtils.ArrayClosure{Vector{Any}, JSON.JSONReadStyle{Dict, Nothing}})(::Int64, v::JSON.LazyValue{String})
   13215         0 @Base/strings/io.jl                                                                                                         246 write(io::IOBuffer, s::String)
   13248         0 @HTTP/src/clientlayers/StreamRequest.jl                                                                                      44 macro expansion
   13392         0 @HTTP/src/Connections.jl                                                                                                    308 closeread(c::HTTP.Connections.Connection{OpenSSL.SSLStream})
   13522         0 @Zarr/src/Storage/gcstore.jl                                                                                                102 cloud_list_objects(s::Zarr.GCStore, p::SubString{String})
   13522         0 @Zarr/src/Storage/gcstore.jl                                                                                                128 subdirs(s::Zarr.GCStore, p::SubString{String})
   13597     13024 @HTTP/src/Messages.jl                                                                                                       505 writeheaders(io::HTTP.Connections.Connection{OpenSSL.SSLStream}, m::HTTP.Messages.Request, buf::IOBuffer)
   13792         0 @Base/dict.jl                                                                                                               371 setindex!(h::Dict{Symbol, Any}, v::Any, key::Symbol)
   13860      6944 @Base/strings/substring.jl                                                                                                  238 string
   13936         0 @Base/dict.jl                                                                                                               268 ht_keyindex2_shorthash!(h::Dict{Symbol, Any}, key::Symbol)
   13968     13968 @Base/strings/string.jl                                                                                                     120 unsafe_wrap
   13986         0 @Zarr/src/ZGroup.jl                                                                                                          21 Zarr.ZGroup(s::Zarr.GCStore, mode::String, path::SubString{String}; fill_as_missing::Bool)
   14000      4272 @HTTP/src/clientlayers/ConnectionRequest.jl                                                                                  82 (::HTTP.ConnectionRequest.var"#connections#connectionlayer##0"{HTTP.ConnectionRequest.var"#connections#1#connectionlayer##1"{HTTP.TimeoutRe…
   14702         0 @JSON/src/lazy.jl                                                                                                           385 applyarray(keyvalfunc::StructUtils.ArrayClosure{Vector{Any}, JSON.JSONReadStyle{Dict, Nothing}}, x::JSON.LazyValue{String})
   14702         0 @StructUtils/src/StructUtils.jl                                                                                            1017 makearray(style::JSON.JSONReadStyle{Dict, Nothing}, ::Type{Vector{Any}}, source::JSON.LazyValue{String})
   15112         0 @Zarr/src/ZArray.jl                                                                                                         176 (::Zarr.var"#readblock!##2#readblock!##3"{Channel{Pair{CartesianIndex{1}, Union{Nothing, Vector{UInt8}}}}, Zarr.ZArray{Float32, 1, Zarr.Blo…
   15166       240 @StructUtils/src/StructUtils.jl                                                                                             909 make(style::JSON.JSONReadStyle{Dict, Nothing}, T::Type, source::JSON.LazyValue{String})
   15166         0 @JSON/src/parse.jl                                                                                                          319 make(st::JSON.JSONReadStyle{Dict, Nothing}, ::Type{Any}, x::JSON.LazyValue{String})
   15584         0 @HTTP/src/Messages.jl                                                                                                       187 kwcall(::@NamedTuple{url::URIs.URI, version::HTTP.Strings.HTTPVersion, responsebody::Nothing}, ::Type{HTTP.Messages.Request}, method::Strin…
   15641         0 @Base/io.jl                                                                                                                 796 write(::IOBuffer, ::String, ::String, ::String, ::Vararg{Any})
   15784      8032 @HTTP/src/clientlayers/ConnectionRequest.jl                                                                                  93 (::HTTP.ConnectionRequest.var"#connections#connectionlayer##0"{HTTP.ConnectionRequest.var"#connections#1#connectionlayer##1"{HTTP.TimeoutRe…
   16232         0 @HTTP/src/clientlayers/StreamRequest.jl                                                                                      54 macro expansion
   16276         0 @Zarr/src/ZArray.jl                                                                                                         122 Zarr.ZArray(s::Zarr.GCStore, mode::String, path::String; fill_as_missing::Bool)
   16349         0 @Base/strings/unicode.jl                                                                                                    656 lowercase
   16685         0 @Base/iobuffer.jl                                                                                                           823 unsafe_write(to::IOBuffer, p::Ptr{UInt8}, nb::UInt64)
   17713       704 @HTTP/src/Messages.jl                                                                                                       485 writestartline
   17713         0 @HTTP/src/Messages.jl                                                                                                       502 writeheaders(io::HTTP.Connections.Connection{OpenSSL.SSLStream}, m::HTTP.Messages.Request, buf::IOBuffer)
   19210       752 @StructUtils/src/StructUtils.jl                                                                                             980 (::StructUtils.DictClosure{Dict{Any, Any}, JSON.JSONReadStyle{Dict, Nothing}})(k::JSON.PtrString, v::JSON.LazyValue{String})
   19316      3392 @HTTP/src/clientlayers/HeadersRequest.jl                                                                                     53 (::HTTP.HeadersRequest.var"#defaultheaders#headerslayer##0"{HTTP.HeadersRequest.var"#defaultheaders#1#headerslayer##1"{HTTP.CookieRequest.v…
   21277         0 @JSON/src/lazy.jl                                                                                                           284 applyobject(keyvalfunc::StructUtils.DictClosure{Dict{Any, Any}, JSON.JSONReadStyle{Dict, Nothing}}, x::JSON.LazyValue{String})
   21277         0 @JSON/src/lazy.jl                                                                                                           182 applyeach(::JSON.JSONReadStyle{Dict, Nothing}, f::StructUtils.DictClosure{Dict{Any, Any}, JSON.JSONReadStyle{Dict, Nothing}}, x::JSON.LazyV…
   21277         0 @StructUtils/src/StructUtils.jl                                                                                             987 makedict(style::JSON.JSONReadStyle{Dict, Nothing}, dict::Dict{Any, Any}, source::JSON.LazyValue{String})
   21536         0 @HTTP/src/Pairs.jl                                                                                                           16 setbyfirst(c::Vector{Pair{SubString{String}, SubString{String}}}, item::Pair{SubString{String}, SubString{String}}, eq::typeof(HTTP.Message…
   21536         0 @HTTP/src/Messages.jl                                                                                                       405 setheader(h::Vector{Pair{SubString{String}, SubString{String}}}, v::Pair{String, SubString{String}})
   21549         0 @StructUtils/src/StructUtils.jl                                                                                             985 makedict(style::JSON.JSONReadStyle{Dict, Nothing}, ::Type{Dict}, source::JSON.LazyValue{String})
   21949       880 @StructUtils/src/StructUtils.jl                                                                                             907 make(style::JSON.JSONReadStyle{Dict, Nothing}, T::Type, source::JSON.LazyValue{String})
   21949         0 @JSON/src/parse.jl                                                                                                          317 make(st::JSON.JSONReadStyle{Dict, Nothing}, ::Type{Any}, x::JSON.LazyValue{String})
   22397         0 @HTTP/src/clientlayers/MessageRequest.jl                                                                                     25 (::HTTP.MessageRequest.var"#makerequest#messagelayer##0"{HTTP.MessageRequest.var"#makerequest#1#messagelayer##1"{HTTP.RedirectRequest.var"#…
   22397         0 @JSON/src/parse.jl                                                                                                          193 _parse
   22397         0 @JSON/src/parse.jl                                                                                                          189 parse(x::JSON.LazyValue{String}, ::Type{Any}; dicttype::Type{Dict}, null::Nothing, style::JSON.JSONReadStyle{Dict, Nothing})
   22637       240 @JSON/src/parse.jl                                                                                                          189 parse
   22637         0 @JSON/src/parse.jl                                                                                                          181 parse(buf::String, ::Type{Any}; dicttype::Type{Dict}, null::Nothing, style::JSON.JSONReadStyle{Dict, Nothing}, kw::Base.Pairs{Symbol, Union…
   23658         0 @Zarr/src/Storage/Storage.jl                                                                                                118 getmetadata(s::Zarr.GCStore, p::String, fill_as_missing::Bool)
